COUNTRY,Country,VARIABLE,Variable,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,3900584795,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,3733560091,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,1655701754,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,1725263158,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,1851106640,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,2009569378,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,2166986564,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,1563468165,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,1209705521,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,1158342000,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,2063636608,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,1566548441,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,1692294109,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,2682208701,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,4181456355,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,2332293431,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,862931942.2,,
GRC,Greece,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,852727490.5,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,1774683544,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,1977805179,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,2033653846,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,1913450292,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,1708616780,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,1184210526,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,1465263158,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,1525150905,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,1684210526,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,1718809981,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,1088856747,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,1056424110,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,928642418.1,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,1928553968,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,1508524262,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,1348729715,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,2224860354,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,3954246493,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,2179801357,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,764288478,,
GRC,Greece,I-INV-RD,Road infrastructure investment,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,803381384.7,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2000,2000,HUF,Forint,0,Units,,,97188000000,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2001,2001,HUF,Forint,0,Units,,,1.211E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2002,2002,HUF,Forint,0,Units,,,1.378E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2003,2003,HUF,Forint,0,Units,,,1.34212E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2004,2004,HUF,Forint,0,Units,,,3.98301E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2005,2005,HUF,Forint,0,Units,,,4.65182E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2006,2006,HUF,Forint,0,Units,,,1.79342E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2007,2007,HUF,Forint,0,Units,,,2.57981E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2008,2008,HUF,Forint,0,Units,,,3.21327E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2009,2009,HUF,Forint,0,Units,,,5.29078E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2010,2010,HUF,Forint,0,Units,,,3.06444E+11,B,Break
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2011,2011,HUF,Forint,0,Units,,,1.80717E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2012,2012,HUF,Forint,0,Units,,,1.80851E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2013,2013,HUF,Forint,0,Units,,,3.04036E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2014,2014,HUF,Forint,0,Units,,,5.75766E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2015,2015,HUF,Forint,0,Units,,,6.03979E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2016,2016,HUF,Forint,0,Units,,,3.5388E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2017,2017,HUF,Forint,0,Units,,,5.68016E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2018,2018,HUF,Forint,0,Units,,,8.24001E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2019,2019,HUF,Forint,0,Units,,,1.03076E+12,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,NAT,National currency,2020,2020,HUF,Forint,0,Units,,,8.92393E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2000,2000,HUF,Forint,0,Units,,,45925000000,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2001,2001,HUF,Forint,0,Units,,,60800000000,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2002,2002,HUF,Forint,0,Units,,,68900000000,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2003,2003,HUF,Forint,0,Units,,,61526000000,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2004,2004,HUF,Forint,0,Units,,,3.59208E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2005,2005,HUF,Forint,0,Units,,,4.22457E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2006,2006,HUF,Forint,0,Units,,,1.54172E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2007,2007,HUF,Forint,0,Units,,,1.62334E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2008,2008,HUF,Forint,0,Units,,,2.4617E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2009,2009,HUF,Forint,0,Units,,,4.39116E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2010,2010,HUF,Forint,0,Units,,,2.31344E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2011,2011,HUF,Forint,0,Units,,,83241000000,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2012,2012,HUF,Forint,0,Units,,,44166000000,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2013,2013,HUF,Forint,0,Units,,,1.18946E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2014,2014,HUF,Forint,0,Units,,,3.82307E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2015,2015,HUF,Forint,0,Units,,,3.86652E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2016,2016,HUF,Forint,0,Units,,,2.50023E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2017,2017,HUF,Forint,0,Units,,,3.95987E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2018,2018,HUF,Forint,0,Units,,,5.67609E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2019,2019,HUF,Forint,0,Units,,,7.44319E+11,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,NAT,National currency,2020,2020,HUF,Forint,0,Units,,,6.39271E+11,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2000,2000,HUF,Forint,0,Units,,,27762000000,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2004,2004,HUF,Forint,0,Units,,,64063000000,E,Estimated value
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2005,2005,HUF,Forint,0,Units,,,70297000000,E,Estimated value
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2006,2006,HUF,Forint,0,Units,,,3.31613E+11,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2007,2007,HUF,Forint,0,Units,,,3.4355E+11,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2008,2008,HUF,Forint,0,Units,,,1.11829E+11,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2009,2009,HUF,Forint,0,Units,,,1.27356E+11,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2010,2010,HUF,Forint,0,Units,,,90493000000,E,Estimated value
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2011,2011,HUF,Forint,0,Units,,,71636000000,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2012,2012,HUF,Forint,0,Units,,,85581000000,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2013,2013,HUF,Forint,0,Units,,,1.09924E+11,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2014,2014,HUF,Forint,0,Units,,,84213000000,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2015,2015,HUF,Forint,0,Units,,,87464000000,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2016,2016,HUF,Forint,0,Units,,,91134000000,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2017,2017,HUF,Forint,0,Units,,,1.14246E+11,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2018,2018,HUF,Forint,0,Units,,,1.21063E+11,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2019,2019,HUF,Forint,0,Units,,,1.22198E+11,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,NAT,National currency,2020,2020,HUF,Forint,0,Units,,,1.35958E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2000,2000,HUF,Forint,0,Units,,,73687000000,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2004,2004,HUF,Forint,0,Units,,,4.23271E+11,E,Estimated value
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2005,2005,HUF,Forint,0,Units,,,4.92754E+11,E,Estimated value
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2006,2006,HUF,Forint,0,Units,,,4.85785E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2007,2007,HUF,Forint,0,Units,,,5.05884E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2008,2008,HUF,Forint,0,Units,,,3.57999E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2009,2009,HUF,Forint,0,Units,,,5.66472E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2010,2010,HUF,Forint,0,Units,,,3.21837E+11,E,Estimated value
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2011,2011,HUF,Forint,0,Units,,,1.54877E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2012,2012,HUF,Forint,0,Units,,,1.29747E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2013,2013,HUF,Forint,0,Units,,,2.2887E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2014,2014,HUF,Forint,0,Units,,,4.6652E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2015,2015,HUF,Forint,0,Units,,,4.74116E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2016,2016,HUF,Forint,0,Units,,,3.41157E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2017,2017,HUF,Forint,0,Units,,,5.10233E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2018,2018,HUF,Forint,0,Units,,,6.88672E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2019,2019,HUF,Forint,0,Units,,,8.66517E+11,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,NAT,National currency,2020,2020,HUF,Forint,0,Units,,,7.7523E+11,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,373714908,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,471896259.2,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,567338978.5,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,529390580.8,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,1581924876,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,1875406431,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,678984979.1,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,1026490580,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,1276436764,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,1885898906,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,1112898288,B,Break
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,647012280.3,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,625080791.7,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,1023894325,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,1865089420,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,1948964209,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,1136197264,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,1836618193,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,2584493133,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,3169330826,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR,Euro,2020,2020,EUR,Euro,0,Units,,,2540945305,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,176594406.2,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,236922316.8,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,283669489.2,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,242685340.2,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,1426659915,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,1703158279,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,583691897.1,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,645917032,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,977883708.2,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,1565229294,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,840161143.7,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,298023701.3,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,152652284.2,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,400571427,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,1238414974,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,1247677055,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,802745135.8,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,1280382187,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,1780313937,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,2288587059,,
HUN,Hungary,I-INV-RD,Road infrastructure investment,EUR,Euro,2020,2020,EUR,Euro,0,Units,,,1820222428,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,106752616.3,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,254437858.1,E,Estimated value
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,283406163.4,E,Estimated value
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,1255479731,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,1366964384,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,444228611.2,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,453960552.4,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,328639179.7,E,Estimated value
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,256474884.5,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,295796203.7,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,370188266.5,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,272792913.1,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,282235255.2,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,292602581.4,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,369402387.9,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,379716515.3,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,375727022.2,,
HUN,Hungary,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2020,2020,EUR,Euro,0,Units,,,387119648.1,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,283347022.5,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,1681097773,E,Estimated value
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,1986564443,E,Estimated value
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,1839171628,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,2012881416,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,1422112319,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,2019189846,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,1168800323,E,Estimated value
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,554498585.8,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,448448487.9,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,770759693.5,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,1511207888,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,1529912310,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,1095347717,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,1649784575,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,2160030452,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,2664314081,,
HUN,Hungary,I-INV-MTN-RD,Total road spending,EUR,Euro,2020,2020,EUR,Euro,0,Units,,,2207342077,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,588218088.4,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,673662882.7,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,733556103.1,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,676564335.4,,
HUN,Hungary,I-INV-TOT-INLD,Total inland transport infrastructure investment,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,1919552923,,
